Occurrence ID;Year;Month;Day;Flowers present;Latitude;Longitude;Elevation(m);Dataset;;
11a9a1ba-f552-4fe7-9b76-fe58772c83e4;1945;8;11;yes;73.1175;-114.58;-;Canadian Museum of Nature Herbarium;;
195b17e3-af0e-41d6-97fd-b1d846fc193a;1945;8;26;no;52.947222;173.191944;15;Bell Museum plants;;
bbc5f009-b28f-44a3-89a2-21d3961e1dd1;1945;8;1;yes;37.32;-106.63;3505;Colorado State University, Charles Maurer Herbarium;;
6a0e4822-06a4-4af2-ac2f-da2f24aaac6f;1945;8;11;yes;74.7672;-110.636;-;Canadian Museum of Nature Herbarium;;
b7ec0cc4-0bfa-423b-bebe-f09357c97492;1945;8;12;yes;71.6172;-117.869;-;Canadian Museum of Nature Herbarium;;
d3de89af-cab0-45d8-b166-12c17304acf5;1945;8;12;no;70.7353;-117.749;-;Canadian Museum of Nature Herbarium;;
db46a17f-5bb5-4d9c-807c-ba25819a6e54;1945;8;6;no;67.2236;-116.612;-;Canadian Museum of Nature Herbarium;;
03213776-1540-5404-d787-0aa8c20e43e4;1944;7;18;yes;60.95;-138.42;-;Canadian Museum of Nature Herbarium;;
08ae9017-ed73-4f14-9b51-658750a1f9f7;1944;7;21;yes;45.150545;-115.423482;-;The New York Botanical Garden Herbarium (NY);;
1466fc93-deae-eae4-3ba3-3fb13dd728cb;1944;7;2;yes;61.05;-138.52;-;Canadian Museum of Nature Herbarium;;
17489ea2-be1e-e1e4-faad-3ff08c35d9b8;1944;7;6;yes;61.5;-133.083;VE;Canadian Museum of Nature Herbarium;;
f5044971-504a-4ff2-9cd4-da4ce4cad164;1944;7;25;yes;43.629171;-115.432612;2743;Intermountain Herbarium (Vasc. & Algae);;
9780842c-2451-4926-9841-a7d73b7b45f2;1944;7;26;yes;40.53;-105.88;3505;Colorado State University, Charles Maurer Herbarium;;
6680e216-6738-4a14-8356-434ad611dafd;1944;7;6;yes;69.6373;-139.116;-;Canadian Museum of Nature Herbarium;;
6f0d5108-2d07-473c-8c4b-dae16567451f;1944;7;7;yes;61.0500000000;-138.5166666667;-;Harvard University Herbaria: All Records;;
5b19cdec-115b-410d-91fe-a670ca2c26f6;1944;7;25;yes;43.394698;-115.471205;2743;North Carolina State University Vascular Plant Herbarium;;
df217d00-095f-95f4-a9ba-db6b122a32bd;1944;7;5;yes;61.33;-139.05;-;Canadian Museum of Nature Herbarium;;
e8f0a159-da29-4824-8651-46ef01b40c76;1944;7;5;yes;61.3333333333;-139.0500000000;-;Harvard University Herbaria: All Records;;
f00e927e-95e8-5e84-cdb1-e1adc354bf56;1944;7;25;yes;64.4;-128.233;VE;Canadian Museum of Nature Herbarium;;
http://arctos.dat...29318?seid=931439;1944;7;30;yes;60.4000000000;-172.7000000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
urn:catalog:O:V:277599;1944;7;14;yes;60.3141;6.3189;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:277654;1944;7;17;no;62.4625;6.30454;720;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:277658;1944;7;30;yes;62.44288;7.70992;700;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TRH:V:201215;1944;7;28;yes;62.739;10.4383;-;Vascular plant herbarium TRH, NTNU University Museum;;
1d034df0-e968-4c26-8ed0-7e1f828986a7;1944;8;12;yes;63.3833333333;-143.7500000000;-;Harvard University Herbaria: All Records;;
893847ba-2368-4c64-99d8-50efa30f1757;1944;8;16;yes;44.092357;-113.744743;3200;Intermountain Herbarium (Vasc. & Algae);;
a13acd68-1c09-4f26-a33f-d5def4cef516;1944;8;28;yes;36.778261;-119.417932;3109;Desert Botanical Garden Herbarium;;
3ecfb3c6-2518-5184-5f96-1f728301ebc7;1944;8;31;no;62.8667;-135.9;-;Canadian Museum of Nature Herbarium;;
4b026e09-ea01-4616-8261-cf424816b9e2;1944;8;8;yes;44.273351;-114.252267;3200;North Carolina State University Vascular Plant Herbarium;;
http://arctos.dat...68914?seid=878147;1944;8;12;no;63.3800000000;-143.7500000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
urn:catalog:TRH:V:201265;1944;8;17;yes;65.4191;14.3429;-;Vascular plant herbarium TRH, NTNU University Museum;;
urn:catalog:TRH:V:201266;1944;8;22;yes;65.4141;14.2461;-;Vascular plant herbarium TRH, NTNU University Museum;;
60c3256a-73da-4e55-ad92-d9855c435c17;1943;7;22;yes;40.592753;-115.394473;3353;Intermountain Herbarium (Vasc. & Algae);;
5a5d5f3c-df77-f774-94a5-36909c0f4874;1943;7;31;yes;64.5;-74.4167;-;Canadian Museum of Nature Herbarium;;
0550696b-3215-4d13-a206-e297a0e69eb0;1943;8;17;no;67.8267;-115.093;-;Canadian Museum of Nature Herbarium;;
6de19046-b7d6-4ad3-98e1-5f37901217dc;1943;8;11;yes;41.569444;-123.209444;1829;CHSC - CSU Chico, Chico State Herbarium - Vascular Plants;;
b0098925-8784-4573-80c2-cea39e809c30;1943;8;4;yes;41.834579;-115.388216;3200;Intermountain Herbarium (Vasc. & Algae);;
3d8975df-42e8-40e5-baa2-248d3925b9d5;1943;8;13;yes;60.3666666667;-133.8500000000;-;Harvard University Herbaria: All Records;;
42c8d4e6-f8e6-8e64-f7b6-26cdb113bfad;1943;8;13;no;60.37;-133.85;-;Canadian Museum of Nature Herbarium;;
172332d9-bb73-4d56-9741-e8771921db51;1943;8;11;yes;38.14;-105.68;3505;Colorado State University, Charles Maurer Herbarium;;
6678F467-7679-F240-A6F8-8F46D9F90B5B;1943;8;13;yes;60.366667;-133.85;-;University of British Columbia Herbarium (UBC) - Vascular Plant Collection;;
c2ee0b49-104a-04a4-1185-c3c6c7acc668;1943;8;12;yes;67.5167;-72.4333;-;Canadian Museum of Nature Herbarium;;
cfbdc877-b8b1-44af-b484-93373b346ed7;1943;8;14;no;67.8267;-115.093;-;Canadian Museum of Nature Herbarium;;
21e14c90-7698-4fc1-b592-6aae9c2454ef;1943;9;5;yes;38.0888991;-105.6302079;3444;University of Colorado Museum of Natural History Herbarium Vascular Plant Collection;;
urn:catalog:O:V:277681;1943;9;11;yes;62.09936;6.0868;-;Vascular Plant Herbarium, Oslo (O) UiO;;
a1703382-8a1c-4651-8f21-a4195cb7932a;1942;6;22;yes;70.8333333333;-117.6500000000;-;Harvard University Herbaria: All Records;;
208bfbec-5a88-45df-a461-731538e6cf72;1942;7;29;yes;36.4977;-118.5339;-;SFSU - Vascular Plants of the Harry D. Thiers Herbarium at San Francisco State University;;
dac321a6-c461-477b-9865-b847b26505f0;1942;7;27;yes;47.860974;-120.619041;1981;North Carolina State University Vascular Plant Herbarium;;
b960e967-32e3-11ea-8c78-005056be20a7;1942;7;27;no;46.24666666666667;8.028333333333334;1995;United Herbaria of the University and ETH Zurich;;
d991d7d9-d436-4364-79a6-ac7a46720e8a;1942;7;28;yes;59;-70;-;Canadian Museum of Nature Herbarium;;
urn:catalog:O:V:211812;1942;7;20;yes;62.443;11.1216;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TROM:V:155809;1942;7;20;yes;69.2996;19.0478;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
65ff2738-d0be-4d03-91d3-73e9d59f1c56;1942;8;20;no;67.8267;-115.093;-;Canadian Museum of Nature Herbarium;;
8fb4cf87-7ac1-ac14-2eb2-971152c1ab05;1942;8;5;yes;61;-70;-;Canadian Museum of Nature Herbarium;;
95b8b20d-ba21-41ab-944c-e15fe37c8596;1942;8;18;yes;39.798324;-105.777786;-;The New York Botanical Garden Herbarium (NY);;
fcee3285-7b56-4477-97b9-c5188c1463eb;1942;8;7;no;67.7436;-115.369;-;Canadian Museum of Nature Herbarium;;
urn:catalog:TROM:V:155807;1942;8;15;yes;69.2373;19.0914;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
urn:catalog:TROM:V:155808;1942;8;8;yes;69.2628;18.9625;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
12cac2e2-1b16-b164-429a-491222033526;1941;6;27;yes;62.58;-138.33;VE;Canadian Museum of Nature Herbarium;;
http://arctos.dat...:69792?seid=79663;1941;6;15;yes;63.6100000000;-146.7100000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
06899d30-f2ba-4b13-806e-37eefc616e7c;1941;7;12;yes;45.368773;-116.494861;-;The New York Botanical Garden Herbarium (NY);;
38e98d49-da13-4d50-ae8f-3368eac3e174;1941;7;22;yes;51.633333;-116.383333;2743;Intermountain Herbarium (Vasc. & Algae);;
0a565a79-2785-4553-8350-dc16e1cd7384;1941;7;22;yes;43.822309;-114.106388;2316;Intermountain Herbarium (Vasc. & Algae);;
ec7e5423-4c48-4319-acec-312893eb601c;1941;7;17;yes;51.535785;-116.524173;1829;Intermountain Herbarium (Vasc. & Algae);;
94fa4ac8-5af0-4c2c-9d9c-ad534a370be1;1941;7;20;yes;39.644381;-105.7751928;3810;University of Colorado Museum of Natural History Herbarium Vascular Plant Collection;;
206b09ee-360f-4070-b970-4988ca03775e;1941;7;29;yes;40.44;-105.75;3535;Colorado State University, Charles Maurer Herbarium;;
ac5cae71-c46d-4df6-8d5e-a6c3c51de87c;1941;7;29;yes;47.860974;-120.619041;-;North Carolina State University Vascular Plant Herbarium;;
b886bdd8-32e3-11ea-8c78-005056be20a7;1941;7;20;yes;46.411944;7.5930555;2846;United Herbaria of the University and ETH Zurich;;
cbade82b-0f75-4a2f-a6e4-1648e11035cb;1941;7;11;yes;45.344449;-116.517925;-;The New York Botanical Garden Herbarium (NY);;
urn:catalog:O:V:277660;1941;7;31;yes;62.17854;7.01267;1400;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:277661;1941;7;31;yes;62.17854;7.01267;1533ʱ33;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:277662;1941;7;31;yes;62.17854;7.01267;1400;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:277680;1941;7;25;yes;62.17854;7.01267;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:278129;1941;7;20;yes;65.8991;14.0343;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TROM:V:155750;1941;7;31;yes;69.2943;16.0011;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
35a0934b-9ecc-47ce-9083-6bc746981ada;1941;8;14;yes;40.614981;-115.381397;2987;Intermountain Herbarium (Vasc. & Algae);;
aa8dd256-f9b1-40c2-9ab3-6fc9666f2b48;1941;8;14;yes;40.614981;-115.381397;2987;Intermountain Herbarium (Vasc. & Algae);;
c318a846-af18-434b-ad27-c3b44acc72ff;1941;8;6;yes;41.79574;-115.492813;2743;Intermountain Herbarium (Vasc. & Algae);;
6c6a9543-46d4-4def-9128-cbfe00b08680;1941;8;9;yes;40.214055;-105.659423;3353;University of Colorado Museum of Natural History Herbarium Vascular Plant Collection;;
fd0d9be9-9a5c-4bad-891a-bcc1c60b3e12;1941;8;9;yes;36.5755;-118.2523;3353;SDSU - Vascular Plants of the San Diego State University Herbarium;;
b95a5372-32e3-11ea-8c78-005056be20a7;1941;8;27;no;46.24916666666667;8.057222222222222;2306;United Herbaria of the University and ETH Zurich;;
QFA0137745;1941;8;28;yes;62.833333;-69.866667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
urn:catalog:O:V:278127;1941;8;13;yes;65.999;14.2509;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:O:V:278128;1941;8;17;yes;65.9463;14.5273;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TRH:V:201264;1941;8;28;yes;65.5703;12.9845;-;Vascular plant herbarium TRH, NTNU University Museum;;
QFA0137746;1941;9;21;no;70.433333;-68.833333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0137748;1941;9;6;yes;61.3;-64.883333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
56e3cfa7-927f-4092-ab72-e9c70555b071;1940;6;20;yes;35.00028;-111.66667;3048;Deaver Herbarium (Northern Arizona University);;
b68ca7be-4524-470a-905d-f72bdbdac51a;1940;6;23;yes;37.680741;-112.829450;3413.8;The New York Botanical Garden Herbarium (NY);;
8cd80069-75f2-4e02-bef2-df81ca60ded6;1940;7;25;yes;39.352274;-119.910111;3048;Intermountain Herbarium (Vasc. & Algae);;
3f0925c5-da08-43ec-aab8-69c3f200e3e3;1940;7;4;yes;47.285125;-120.440905;1981;Intermountain Herbarium (Vasc. & Algae);;
ea66f850-2701-4059-b664-0033cf248786;1940;7;25;yes;39.34709;-119.913399;3078;University of Nevada Herbarium;;
d1e42794-70bf-0bf4-188a-fd631f966fe8;1940;7;20;yes;67.1;-72.35;-;Canadian Museum of Nature Herbarium;;
QFA0137740;1940;7;19;yes;70.666667;-117.666667;152.4;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
16a68f33-c600-4825-98c2-c67d2754b894;1940;8;1;yes;46.872056;-121.515645;1829;Intermountain Herbarium (Vasc. & Algae);;
2531a690-cd61-4756-9afb-09effabcd991;1940;8;19;yes;40.616174;-115.391287;-;University of Nevada Herbarium;;
MW0321511;1939;6;21;yes;68.810286;37.334235;-;Moscow University Herbarium (MW);;
urn:catalog:O:V:277584;1939;6;3;yes;59.7474;5.2943;-;Vascular Plant Herbarium, Oslo (O) UiO;;
16b7ed71-b810-8104-db9d-b789cda50048;1939;7;28;yes;62.0833;-127.583;VE;Canadian Museum of Nature Herbarium;;
01d9cb92-5a93-4315-98ea-570104b96a83;1939;7;1;yes;63.73;-148.91;-;Intermountain Herbarium (Vasc. & Algae);;
5ccbf98f-4f0a-4c30-93d9-74e8ed326a2c;1939;7;30;yes;44.562022;-111.504879;2591;Intermountain Herbarium (Vasc. & Algae);;
526464f1-94fc-4668-af34-7a57ab1bf8af;1939;7;14;yes;48.847902;-121.713753;-;Intermountain Herbarium (Vasc. & Algae);;
68e203d3-a99f-4421-b3b7-3507ffeb6abc;1939;7;28;yes;62.0833333333;-127.5833333333;1143ʱ76;Harvard University Herbaria: All Records;;
8495aa91-e093-0934-e3a0-fc51528b4391;1939;7;5;yes;62.0833;-127.583;-;Canadian Museum of Nature Herbarium;;
b858cf63-32e3-11ea-8c78-005056be20a7;1939;7;14;yes;46.2075;7.616388888888888;2301;United Herbaria of the University and ETH Zurich;;
db8258f7-7f15-499b-89db-dfeb6adb6b18;1939;7;5;yes;62.0833333333;-127.5833333333;-;Harvard University Herbaria: All Records;;
http://arctos.dat...41550?seid=886161;1939;7;3;yes;55.9100000000;-130.0300000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
http://arctos.dat...72828?seid=416076;1939;7;1;no;63.7300000000;-148.9100000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
http://n2t.net/ar...a00e-6bad83a2d298;1939;7;5;yes;62.08;-127.58;-;NMNH Extant Specimen Records (USNM, US);;
MW0061441;1939;7;29;yes;64.745138;177.557602;-;Moscow University Herbarium (MW);;
MW0061527;1939;7;19;no;69.3194;88.14904;-;Moscow University Herbarium (MW);;
urn:catalog:O:V:1397;1939;7;12;yes;62.0083;6.1731;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TRH:V:103660;1939;7;18;yes;62.6635;11.9284;-;Vascular plant herbarium TRH, NTNU University Museum;;
urn:catalog:TRH:V:201220;1939;7;25;yes;62.6617;11.9379;1000;Vascular plant herbarium TRH, NTNU University Museum;;
urn:catalog:TRH:V:201229;1939;7;16;yes;62.6715;11.4309;-;Vascular plant herbarium TRH, NTNU University Museum;;
6f64b095-7a7b-4bfb-9518-3992ea51fa5e;1939;8;10;yes;40.415101;-111.640262;2591;Intermountain Herbarium (Vasc. & Algae);;
228cc84c-d6d8-4dcb-a580-36a163edee35;1939;8;20;yes;65.833333;-37.083333;-;Intermountain Herbarium (Vasc. & Algae);;
93f673e4-3aba-42bb-9006-733692cd1213;1939;8;5;no;42.144809;-111.575578;-;Intermountain Herbarium (Vasc. & Algae);;
9b86eaa2-ed9e-41d7-9fa3-ceff4d67d4a8;1939;8;5;no;42.144809;-111.575578;-;Intermountain Herbarium (Vasc. & Algae);;
7879847d-010a-4090-acec-c04aca00be7b;1939;8;5;yes;42.144809;-111.575578;-;Intermountain Herbarium (Vasc. & Algae);;
8d4daf36-68cb-4c29-90ac-d4ef9564deba;1939;8;19;yes;39.812444;-105.772201;-;Kathryn Kalmbach Herbarium;;
47aee527-40c7-0c74-6f9c-7048f3fbe64a;1939;8;15;yes;63.2694;-134.7;-;Canadian Museum of Nature Herbarium;;
MW0061442;1939;8;9;no;63.053092;179.318848;-;Moscow University Herbarium (MW);;
QFA0039602;1939;8;15;yes;60.233333;-64.366667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039603;1939;8;11;yes;57.833333;-61.716667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039604;1939;8;-;no;61.6;-71.966667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039605;1939;8;24;yes;62.4;-78.05;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039606;1939;8;14;yes;59.7;-64.183333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039608;1939;8;27;no;59.8;-80.033333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039609;1939;8;17;yes;60.9;-69.75;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0137749;1939;8;13;yes;59.183333;-63.8;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0137756;1939;8;14;yes;59.833333;-64.183333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0141108;1939;8;23;yes;62.416667;-77.916667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0141109;1939;8;17;yes;60.9;-69.75;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0141114;1939;8;19;yes;61.6;-71.966667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0251447;1939;8;15;no;60.233333;-64.366667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0623755;1939;8;17;yes;60.9;-69.75;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0623756;1939;8;23;yes;62.416667;-77.916667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
urn:catalog:TROM:V:155810;1939;8;2;yes;69.4018;18.6054;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
http://arctos.dat...4160?seid=1674806;1939;9;11;no;58.4000000000;-134.5000000000;-;UAM Herbarium (ALA), Vascular Plant Collection (Arctos);;
QFA0039601;1939;9;10;no;58.290556;-77.761111;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0039607;1939;9;10;no;58.290556;-77.761111;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
7aac7f51-f630-40b7-8b6e-b355fed714b4;1939;10;21;yes;40.4267;-105.75643;3658;University of Colorado Museum of Natural History Herbarium Vascular Plant Collection;;
7cd4885a-3613-6134-51a3-c872cdca61f8;1939;7;-;yes;68.6333;-95.95;-;Canadian Museum of Nature Herbarium;;
http://id.luomus.fi/MY.15743598;1939;8;-;yes;67.816742;23.794086;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15743810;1939;7;22;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15743914;1939;7;20;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15743954;1939;7;20;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15744174;1939;7;31;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
{D6CBCEA1-3885-4004-80FE-33CC14D9CBC7};1938;7;26;yes;44.16136;-121.87012;2286;Oregon State University Vascular Plant Collection;;
{7D602AB2-9491-4716-BD1F-E14E0CAD9BF4};1938;7;26;yes;44.14483;-121.79161;2378;Oregon State University Vascular Plant Collection;;
{37C44212-9B06-42BD-980D-2389E1B0B3F4};1938;7;31;yes;45.15864;-117.21777;2987;Oregon State University Vascular Plant Collection;;
69937d1c-c4cd-4557-b27d-c34bcaadb4fe;1938;7;30;yes;35.00028;-111.66667;3352;Deaver Herbarium (Northern Arizona University);;
fefd0810-dcd7-443d-9310-0661edeceadf;1938;7;24;yes;35.00028;-111.66667;3657;Deaver Herbarium (Northern Arizona University);;
02472e4c-eb37-436c-8a82-11a380ff408b;1938;7;30;yes;35.00028;-111.66667;3048;Deaver Herbarium (Northern Arizona University);;
0151ee63-580d-40ed-9ab2-4053386d0f5a;1938;7;17;yes;38.085711;-107.025929;3200;Intermountain Herbarium (Vasc. & Algae);;
b9a1330d-cc07-4f5f-8416-93b69ac3631e;1938;7;17;yes;38.085711;-107.025929;3200;Intermountain Herbarium (Vasc. & Algae);;
3f29d2a2-cfba-4631-a093-48978774c54c;1938;7;17;yes;37.951312;-107.167745;VE;The New York Botanical Garden Herbarium (NY);;
fa800158-e1fb-1fb4-9c9f-d6efa5a2420d;1938;7;21;yes;63.5;-77;-;Canadian Museum of Nature Herbarium;;
http://n2t.net/ar...89b8-d945e938f8c8;1938;7;23;yes;69.22;-53.42;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...a174-f881acef8e90;1938;7;27;yes;76.12;-68.2;-;NMNH Extant Specimen Records (USNM, US);;
a708248d-b0d4-4894-a606-0e2767e4825f;1938;8;18;yes;39.332827;-119.898518;2438;University of Nevada Herbarium;;
4f99d022-099f-99f4-d990-561208af0b3a;1938;8;5;yes;65.0117;-78.0258;-;Canadian Museum of Nature Herbarium;;
a9c6a644-fb3d-b3d4-3db4-7711cfecd968;1938;8;29;yes;67.5333;-72.4167;-;Canadian Museum of Nature Herbarium;;
ad808ce5-e9fe-9fe4-71bf-2189f805a29b;1938;8;9;yes;65.1333;-77.6167;-;Canadian Museum of Nature Herbarium;;
http://n2t.net/ar...a2e8-d1c421b21d83;1938;8;1;yes;77.38;-67.5;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...ae22-6defa419f1e5;1938;8;8;yes;77.42;-72.5;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...a861-b6e08eb8adfc;1938;8;16;yes;69.58;-67.42;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...b840-e7ab361c767a;1938;8;2;yes;78.33;-72.5;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...a2ed-cd72fdd79968;1938;8;1;yes;77.38;-67.5;-;NMNH Extant Specimen Records (USNM, US);;
MW0061443;1938;8;2;no;69.472331;165.151609;-;Moscow University Herbarium (MW);;
QFA0137750;1938;8;27;no;66.133333;-83.083333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0137751;1938;8;27;no;66.133333;-83.083333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0137753;1938;8;20;no;66.55;-86.666667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
QFA0141115;1938;8;27;yes;66.133333;-83.083333;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
urn:catalog:O:V:108541;1938;8;15;yes;58.5691;6.249;-;Vascular Plant Herbarium, Oslo (O) UiO;;
urn:catalog:TRH:V:201248;1938;8;10;yes;63.9093;11.2317;-;Vascular plant herbarium TRH, NTNU University Museum;;
QFA0141111;1938;9;13;yes;62.25;-75.466667;-;Herbier Louis-Marie (QFA) - Collection de plantes vasculaires;;
urn:catalog:TRH:V:201208;1938;9;11;no;63.0277;10.2943;-;Vascular plant herbarium TRH, NTNU University Museum;;
urn:catalog:TRH:V:201209;1938;9;11;yes;62.7856;10.2641;-;Vascular plant herbarium TRH, NTNU University Museum;;
http://id.luomus.fi/MY.15743946;1938;7;15;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
urn:catalog:TROM:V:155789;1937;6;30;yes;69.8456;30.2686;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
2d6d23e8-b0cd-0cd4-c6a7-1e8cd1639d94;1937;7;16;yes;58.2;-62.67;-;Canadian Museum of Nature Herbarium;;
3cbe645d-4f35-4659-97ce-5c37805d4f21;1937;7;27;yes;77.4166666667;-73.0000000000;-;Harvard University Herbaria: All Records;;
601ba5fe-3127-1274-b782-25ce760e3882;1937;7;16;yes;58.25;-62.5;-;Canadian Museum of Nature Herbarium;;
993437b2-4a6b-a6b4-cea1-5bd0c4eea24b;1937;7;27;yes;61.3;-64.8833;-;Canadian Museum of Nature Herbarium;;
{30E67009-7DE3-4C9D-A649-ECD6705DC0AF};1937;7;20;yes;44.88381;-118.22383;2591;Oregon State University Vascular Plant Collection;;
http://n2t.net/ar...b733-560867174490;1937;7;18;yes;59.08;-63.5;-;NMNH Extant Specimen Records (USNM, US);;
http://n2t.net/ar...8328-8aa359800bca;1937;7;27;yes;77.42;-73.0;-;NMNH Extant Specimen Records (USNM, US);;
MHA0114501;1937;7;16;no;75.638504;63.673656;-;MHA Herbarium: collections of vascular plants;;
MHA0114509;1937;7;16;yes;75.638504;63.673656;-;MHA Herbarium: collections of vascular plants;;
MW0662296-1;1937;7;28;yes;43.7723334;40.2071285;-;Moscow University Herbarium (MW);;
MW0662298;1937;7;21;yes;43.5729292;40.6292439;-;Moscow University Herbarium (MW);;
urn:catalog:TRH:V:201199;1937;7;24;yes;62.9024;11.8833;-;Vascular plant herbarium TRH, NTNU University Museum;;
2f464602-c0ed-46fa-8071-a1aa820ae65c;1937;8;8;no;38.841886;-106.410317;VE;The New York Botanical Garden Herbarium (NY);;
720aa376-546f-4403-839a-1f80c798a49b;1937;8;23;yes;37.9706;-119.278354;3063;LA - University of California, Los Angeles Herbarium;;
a2970d63-f46b-4579-825b-37c057ac57b5;1937;8;4;yes;78.38;-73;-;The New York Botanical Garden Herbarium (NY);;
b7e2d927-32e3-11ea-8c78-005056be20a7;1937;8;11;yes;46.37138888888889;8.295;2406;United Herbaria of the University and ETH Zurich;;
MW0061440;1937;8;14;no;69.629857;170.16449;-;Moscow University Herbarium (MW);;
MW0662296-2;1937;8;14;yes;43.7244053;40.4458237;-;Moscow University Herbarium (MW);;
MW0662300;1937;8;20;yes;44.0402804;39.9548721;2310;Moscow University Herbarium (MW);;
urn:catalog:TROM:V:155843;1937;8;6;yes;69.3502;20.4664;-;Vascular plant herbarium, The Arctic University Museum of Norway (TROM);;
MW0061501;1937;9;4;no;73.51273;80.5481;-;Moscow University Herbarium (MW);;
http://id.luomus.fi/MY.15743678;1937;8;12;yes;67.816742;23.794086;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15743754;1937;7;12;yes;67.816742;23.794086;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15744038;1937;7;14;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15744142;1937;7;14;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
http://id.luomus.fi/MY.15744146;1937;7;14;yes;68.713901;22.787894;-;Vascular Plant Herbarium: Herbarium Fennoscandicum;;
